,Weight Room,Date,time,count
1222,1.0,2015-09-22,07:30am ,72.0
1223,1.0,2015-09-23,07:30am ,65.0
1224,1.0,2015-09-24,07:30am ,63.0
1225,1.0,2015-09-25,07:30am ,42.0
1226,1.0,2015-09-26,07:30am ,
1227,1.0,2015-09-27,07:30am ,
1228,1.0,2015-09-28,07:30am ,65.0
1229,1.0,2015-09-29,07:30am ,79.0
1230,1.0,2015-09-30,07:30am ,63.0
1231,1.0,2015-10-01,07:30am ,57.0
1232,1.0,2015-10-02,07:30am ,43.0
1233,1.0,2015-10-03,07:30am ,
1234,1.0,2015-10-04,07:30am ,
1235,1.0,2015-10-05,07:30am ,54.0
1236,1.0,2015-10-06,07:30am ,76.0
1237,1.0,2015-10-07,07:30am ,71.0
1238,1.0,2015-10-08,07:30am ,45.0
1239,1.0,2015-10-09,07:30am ,55.0
1240,1.0,2015-10-10,07:30am ,
1241,1.0,2015-10-11,07:30am ,
1242,1.0,2015-10-12,07:30am ,74.0
1243,1.0,2015-10-13,07:30am ,55.0
1244,1.0,2015-10-14,07:30am ,56.0
1245,1.0,2015-10-15,07:30am ,59.0
1246,1.0,2015-10-16,07:30am ,32.0
1247,1.0,2015-10-17,07:30am ,
1248,1.0,2015-10-18,07:30am ,
1249,1.0,2015-10-19,07:30am ,65.0
1250,1.0,2015-10-20,07:30am ,54.0
1251,1.0,2015-10-21,07:30am ,45.0
1252,1.0,2015-10-22,07:30am ,63.0
1253,1.0,2015-10-23,07:30am ,35.0
1254,1.0,2015-10-24,07:30am ,
1255,1.0,2015-10-25,07:30am ,
1256,1.0,2015-10-26,07:30am ,61.0
1257,1.0,2015-10-27,07:30am ,51.0
1258,1.0,2015-10-28,07:30am ,55.0
1259,1.0,2015-10-29,07:30am ,52.0
1260,1.0,2015-10-30,07:30am ,37.0
1261,1.0,2015-10-31,07:30am ,
1262,1.0,2015-11-01,07:30am ,
1263,1.0,2015-11-02,07:30am ,64.0
1264,1.0,2015-11-03,07:30am ,51.0
1265,1.0,2015-11-04,07:30am ,48.0
1266,1.0,2015-11-05,07:30am ,47.0
1267,1.0,2015-11-06,07:30am ,34.0
1268,1.0,2015-11-07,07:30am ,
1269,1.0,2015-11-08,07:30am ,
1270,1.0,2015-11-09,07:30am ,72.0
1271,1.0,2015-11-10,07:30am ,51.0
1272,1.0,2015-11-11,07:30am ,22.0
1273,1.0,2015-11-12,07:30am ,31.0
1274,1.0,2015-11-13,07:30am ,40.0
1275,1.0,2015-11-14,07:30am ,
1276,1.0,2015-11-15,07:30am ,
1277,1.0,2015-11-16,07:30am ,48.0
1278,1.0,2015-11-17,07:30am ,34.0
1279,1.0,2015-11-18,07:30am ,38.0
1280,1.0,2015-11-19,07:30am ,35.0
1281,1.0,2015-11-20,07:30am ,23.0
1282,1.0,2015-11-21,07:30am ,
1283,1.0,2015-11-22,07:30am ,
1284,1.0,2015-11-23,07:30am ,45.0
1285,1.0,2015-11-24,07:30am ,43.0
1286,1.0,2015-11-25,07:30am ,23.0
1287,1.0,2015-11-28,07:30am ,
1288,1.0,2015-11-29,07:30am ,
1289,1.0,2015-11-30,07:30am ,43.0
1290,1.0,2015-12-01,07:30am ,40.0
1291,1.0,2015-12-02,07:30am ,37.0
1292,1.0,2015-12-03,07:30am ,29.0
1293,1.0,2015-12-04,07:30am ,33.0
1294,1.0,2015-12-05,07:30am ,
1295,1.0,2015-12-06,07:30am ,
1296,1.0,2015-12-07,07:30am ,43.0
1297,1.0,2015-12-08,07:30am ,41.0
1298,1.0,2015-12-09,07:30am ,41.0
1299,1.0,2015-12-10,07:30am ,22.0
1300,1.0,2015-12-11,07:30am ,35.0
1301,1.0,2015-12-12,07:30am ,2.0
1302,1.0,2015-12-13,07:30am ,5.0
1303,1.0,2015-12-14,07:30am ,35.0
1304,1.0,2015-12-15,07:30am ,24.0
1305,1.0,2015-12-16,07:30am ,24.0
1306,1.0,2015-12-17,07:30am ,16.0
1307,1.0,2015-12-18,07:30am ,13.0
1308,1.0,2015-12-19,07:30am ,
1309,1.0,2015-12-20,07:30am ,
1310,1.0,2015-12-21,07:30am ,20.0
1311,1.0,2015-12-22,07:30am ,17.0
1312,1.0,2015-12-23,07:30am ,14.0
1313,1.0,2016-01-15,07:30am ,41.0
1314,1.0,2016-01-16,07:30am ,
1315,1.0,2016-01-22,07:30am ,54.0
1316,1.0,2016-01-29,07:30am ,63.0
1317,1.0,2016-01-02,07:30am ,
1318,1.0,2016-01-04,07:30am ,32.0
1319,1.0,2016-01-05,07:30am ,16.0
1320,1.0,2016-01-06,07:30am ,14.0
1321,1.0,2016-01-07,07:30am ,19.0
1322,1.0,2016-01-08,07:30am ,21.0
1323,1.0,2016-01-09,07:30am ,
1324,1.0,2016-01-11,07:30am ,24.0
1325,1.0,2016-01-12,07:30am ,27.0
1326,1.0,2016-01-13,07:30am ,57.0
1327,1.0,2016-01-14,07:30am ,43.0
1328,1.0,2016-01-17,07:30am ,
1329,1.0,2016-01-18,07:30am ,26.0
1330,1.0,2016-01-19,07:30am ,73.0
1331,1.0,2016-01-20,07:30am ,58.0
1332,1.0,2016-01-21,07:30am ,48.0
1333,1.0,2016-01-23,07:30am ,
1334,1.0,2016-01-25,07:30am ,94.0
1335,1.0,2016-01-26,07:30am ,65.0
1336,1.0,2016-01-27,07:30am ,61.0
1337,1.0,2016-01-28,07:30am ,68.0
1338,1.0,2016-01-31,07:30am ,
1339,1.0,2016-01-03,07:30am ,0.0
1340,1.0,2016-01-30,07:30am ,
1341,1.0,2016-01-23,07:30am ,
1342,1.0,2016-02-01,07:30am ,41.0
1343,1.0,2016-02-02,07:30am ,60.0
1344,1.0,2016-02-03,07:30am ,52.0
1345,1.0,2016-02-04,07:30am ,50.0
1346,1.0,2016-02-05,07:30am ,50.0
1347,1.0,2016-02-06,07:30am ,
1348,1.0,2016-02-07,07:30am ,
1349,1.0,2016-02-08,07:30am ,78.0
1350,1.0,2016-02-09,07:30am ,79.0
1351,1.0,2016-02-10,07:30am ,41.0
1352,1.0,2016-02-11,07:30am ,52.0
1353,1.0,2016-02-12,07:30am ,51.0
1354,1.0,2016-02-13,07:30am ,
1355,1.0,2016-02-14,07:30am ,
1356,1.0,2016-02-15,07:30am ,52.0
1357,1.0,2016-02-16,07:30am ,70.0
1358,1.0,2016-02-17,07:30am ,51.0
1359,1.0,2016-02-18,07:30am ,63.0
1360,1.0,2016-02-19,07:30am ,45.0
1361,1.0,2016-02-20,07:30am ,
1362,1.0,2016-02-21,07:30am ,
1363,1.0,2016-02-22,07:30am ,64.0
1364,1.0,2016-02-23,07:30am ,76.0
1365,1.0,2016-02-24,07:30am ,54.0
1366,1.0,2016-02-25,07:30am ,46.0
1367,1.0,2016-02-26,07:30am ,59.0
1368,1.0,2016-02-27,07:30am ,
1369,1.0,2016-02-28,07:30am ,
1370,1.0,2016-02-29,07:30am ,62.0
1371,1.0,2016-03-01,07:30am ,62.0
1372,1.0,2016-03-02,07:30am ,50.0
1373,1.0,2016-03-03,07:30am ,55.0
1374,1.0,2016-03-04,07:30am ,63.0
1375,1.0,2016-03-05,07:30am ,
1376,1.0,2016-03-06,07:30am ,
1377,1.0,2016-03-07,07:30am ,52.0
1378,1.0,2016-03-08,07:30am ,59.0
1379,1.0,2016-03-09,07:30am ,44.0
1380,1.0,2016-03-10,07:30am ,38.0
1381,1.0,2016-03-11,07:30am ,35.0
1382,1.0,2016-03-12,07:30am ,
1383,1.0,2016-03-13,07:30am ,
1384,1.0,2016-03-14,07:30am ,15.0
1385,1.0,2016-03-15,07:30am ,18.0
1386,1.0,2016-03-16,07:30am ,17.0
1387,1.0,2016-03-17,07:30am ,18.0
1388,1.0,2016-03-18,07:30am ,19.0
1389,1.0,2016-03-19,07:30am ,
1390,1.0,2016-03-20,07:30am ,
1391,1.0,2016-03-21,07:30am ,73.0
1392,1.0,2016-03-22,07:30am ,72.0
1393,1.0,2016-03-23,07:30am ,65.0
1394,1.0,2016-03-24,07:30am ,58.0
1395,1.0,2016-03-25,07:30am ,39.0
1396,1.0,2016-03-26,07:30am ,
1397,1.0,2016-03-27,07:30am ,
1398,1.0,2016-03-28,07:30am ,67.0
1399,1.0,2016-03-29,07:30am ,87.0
1400,1.0,2016-03-30,07:30am ,42.0
1401,1.0,2016-03-31,07:30am ,63.0
1402,1.0,2016-04-14,07:30am ,62.0
1403,1.0,2016-04-01,07:30am ,55.0
1404,1.0,2016-04-02,07:30am ,
1405,1.0,2016-04-03,07:30am ,
1406,1.0,2016-04-04,07:30am ,82.0
1407,1.0,2016-04-05,07:30am ,77.0
1408,1.0,2016-04-06,07:30am ,59.0
1409,1.0,2016-04-07,07:30am ,68.0
1410,1.0,2016-04-08,07:30am ,43.0
1411,1.0,2016-04-09,07:30am ,
1412,1.0,2016-04-13,07:30am ,48.0
1413,1.0,2016-04-15,07:30am ,45.0
1414,1.0,2016-04-17,07:30am ,
1415,1.0,2016-04-10,07:30am ,
1416,1.0,2016-04-11,07:30am ,89.0
1417,1.0,2016-04-12,07:30am ,86.0
1418,1.0,2016-04-16,07:30am ,
1419,1.0,2016-05-24,07:30am ,
1420,1.0,2016-05-02,07:30am ,52.0
1421,1.0,2016-05-03,07:30am ,59.0
1422,1.0,2016-05-04,07:30am ,45.0
1423,1.0,2016-05-05,07:30am ,31.0
1424,1.0,2016-05-06,07:30am ,33.0
1425,1.0,2016-05-08,07:30am ,4.0
1426,1.0,2016-05-09,07:30am ,
1427,1.0,2016-05-10,07:30am ,
1428,1.0,2016-05-11,07:30am ,
1429,1.0,2016-05-12,07:30am ,
1430,1.0,2016-05-13,07:30am ,
1431,1.0,2016-05-01,07:30am ,
1432,2.0,2015-10-01,07:30am ,50.0
1433,2.0,2015-10-02,07:30am ,33.0
1434,2.0,2015-10-03,07:30am ,
1435,2.0,2015-10-04,07:30am ,
1436,2.0,2015-10-05,07:30am ,57.0
1437,2.0,2015-10-06,07:30am ,39.0
1438,2.0,2015-10-07,07:30am ,44.0
1439,2.0,2015-10-08,07:30am ,33.0
1440,2.0,2015-10-09,07:30am ,25.0
1441,2.0,2015-10-10,07:30am ,
1442,2.0,2015-10-11,07:30am ,
1443,2.0,2015-10-12,07:30am ,40.0
1444,2.0,2015-10-13,07:30am ,58.0
1445,2.0,2015-10-14,07:30am ,35.0
1446,2.0,2015-10-15,07:30am ,32.0
1447,2.0,2015-10-16,07:30am ,14.0
1448,2.0,2015-10-17,07:30am ,
1449,2.0,2015-10-18,07:30am ,
1450,2.0,2015-10-19,07:30am ,55.0
1451,2.0,2015-10-20,07:30am ,48.0
1452,2.0,2015-10-21,07:30am ,33.0
1453,2.0,2015-10-22,07:30am ,33.0
1454,2.0,2015-10-23,07:30am ,25.0
1455,2.0,2015-10-24,07:30am ,
1456,2.0,2015-10-25,07:30am ,
1457,2.0,2015-10-26,07:30am ,65.0
1458,2.0,2015-10-27,07:30am ,48.0
1459,2.0,2015-10-28,07:30am ,51.0
1460,2.0,2015-10-29,07:30am ,26.0
1461,2.0,2015-10-30,07:30am ,22.0
1462,2.0,2015-10-31,07:30am ,
1463,2.0,2015-11-01,07:30am ,
1464,2.0,2015-11-02,07:30am ,38.0
1465,2.0,2015-11-03,07:30am ,36.0
1466,2.0,2015-11-04,07:30am ,33.0
1467,2.0,2015-11-05,07:30am ,34.0
1468,2.0,2015-11-06,07:30am ,16.0
1469,2.0,2015-11-07,07:30am ,
1470,2.0,2015-11-08,07:30am ,
1471,2.0,2015-11-09,07:30am ,50.0
1472,2.0,2015-11-10,07:30am ,42.0
1473,2.0,2015-11-11,07:30am ,9.0
1474,2.0,2015-11-12,07:30am ,30.0
1475,2.0,2015-11-13,07:30am ,22.0
1476,2.0,2015-11-14,07:30am ,
1477,2.0,2015-11-15,07:30am ,
1478,2.0,2015-11-16,07:30am ,40.0
1479,2.0,2015-11-17,07:30am ,33.0
1480,2.0,2015-11-18,07:30am ,35.0
1481,2.0,2015-11-19,07:30am ,33.0
1482,2.0,2015-11-20,07:30am ,22.0
1483,2.0,2015-11-21,07:30am ,
1484,2.0,2015-11-22,07:30am ,
1485,2.0,2015-11-23,07:30am ,30.0
1486,2.0,2015-11-24,07:30am ,21.0
1487,2.0,2015-11-25,07:30am ,12.0
1488,2.0,2015-11-28,07:30am ,
1489,2.0,2015-11-29,07:30am ,
1490,2.0,2015-11-30,07:30am ,23.0
1491,2.0,2015-12-01,07:30am ,39.0
1492,2.0,2015-12-02,07:30am ,30.0
1493,2.0,2015-12-03,07:30am ,15.0
1494,2.0,2015-12-04,07:30am ,23.0
1495,2.0,2015-12-05,07:30am ,
1496,2.0,2015-12-06,07:30am ,
1497,2.0,2015-12-07,07:30am ,30.0
1498,2.0,2015-12-08,07:30am ,30.0
1499,2.0,2015-12-09,07:30am ,27.0
1500,2.0,2015-12-10,07:30am ,8.0
1501,2.0,2015-12-11,07:30am ,15.0
1502,2.0,2015-12-12,07:30am ,0.0
1503,2.0,2015-12-13,07:30am ,2.0
1504,2.0,2015-12-14,07:30am ,20.0
1505,2.0,2015-12-15,07:30am ,24.0
1506,2.0,2015-12-16,07:30am ,21.0
1507,2.0,2015-12-17,07:30am ,8.0
1508,2.0,2015-12-18,07:30am ,3.0
1509,2.0,2015-12-19,07:30am ,
1510,2.0,2015-12-20,07:30am ,
1511,2.0,2015-12-21,07:30am ,6.0
1512,2.0,2015-12-22,07:30am ,6.0
1513,2.0,2015-12-23,07:30am ,5.0
1514,2.0,2016-01-15,07:30am ,35.0
1515,2.0,2016-01-16,07:30am ,
1516,2.0,2016-01-22,07:30am ,37.0
1517,2.0,2016-01-29,07:30am ,33.0
1518,2.0,2016-01-02,07:30am ,
1519,2.0,2016-01-04,07:30am ,15.0
1520,2.0,2016-01-05,07:30am ,13.0
1521,2.0,2016-01-06,07:30am ,10.0
1522,2.0,2016-01-07,07:30am ,19.0
1523,2.0,2016-01-08,07:30am ,12.0
1524,2.0,2016-01-09,07:30am ,
1525,2.0,2016-01-11,07:30am ,19.0
1526,2.0,2016-01-12,07:30am ,18.0
1527,2.0,2016-01-13,07:30am ,55.0
1528,2.0,2016-01-14,07:30am ,42.0
1529,2.0,2016-01-17,07:30am ,
1530,2.0,2016-01-18,07:30am ,8.0
1531,2.0,2016-01-19,07:30am ,63.0
1532,2.0,2016-01-20,07:30am ,46.0
1533,2.0,2016-01-21,07:30am ,50.0
1534,2.0,2016-01-23,07:30am ,
1535,2.0,2016-01-25,07:30am ,51.0
1536,2.0,2016-01-26,07:30am ,50.0
1537,2.0,2016-01-27,07:30am ,45.0
1538,2.0,2016-01-28,07:30am ,53.0
1539,2.0,2016-01-31,07:30am ,
1540,2.0,2016-01-03,07:30am ,0.0
1541,2.0,2016-01-30,07:30am ,
1542,2.0,2016-01-23,07:30am ,
1543,2.0,2016-02-01,07:30am ,49.0
1544,2.0,2016-02-02,07:30am ,63.0
1545,2.0,2016-02-03,07:30am ,44.0
1546,2.0,2016-02-04,07:30am ,41.0
1547,2.0,2016-02-05,07:30am ,27.0
1548,2.0,2016-02-06,07:30am ,
1549,2.0,2016-02-07,07:30am ,
1550,2.0,2016-02-08,07:30am ,33.0
1551,2.0,2016-02-09,07:30am ,40.0
1552,2.0,2016-02-10,07:30am ,45.0
1553,2.0,2016-02-11,07:30am ,45.0
1554,2.0,2016-02-12,07:30am ,25.0
1555,2.0,2016-02-13,07:30am ,
1556,2.0,2016-02-14,07:30am ,
1557,2.0,2016-02-15,07:30am ,30.0
1558,2.0,2016-02-16,07:30am ,51.0
1559,2.0,2016-02-17,07:30am ,38.0
1560,2.0,2016-02-18,07:30am ,34.0
1561,2.0,2016-02-19,07:30am ,38.0
1562,2.0,2016-02-20,07:30am ,
1563,2.0,2016-02-21,07:30am ,
1564,2.0,2016-02-22,07:30am ,42.0
1565,2.0,2016-02-23,07:30am ,38.0
1566,2.0,2016-02-24,07:30am ,45.0
1567,2.0,2016-02-25,07:30am ,38.0
1568,2.0,2016-02-26,07:30am ,36.0
1569,2.0,2016-02-27,07:30am ,
1570,2.0,2016-02-28,07:30am ,
1571,2.0,2016-02-29,07:30am ,59.0
1572,2.0,2016-03-01,07:30am ,57.0
1573,2.0,2016-03-02,07:30am ,44.0
1574,2.0,2016-03-03,07:30am ,26.0
1575,2.0,2016-03-04,07:30am ,25.0
1576,2.0,2016-03-05,07:30am ,
1577,2.0,2016-03-06,07:30am ,
1578,2.0,2016-03-07,07:30am ,48.0
1579,2.0,2016-03-08,07:30am ,47.0
1580,2.0,2016-03-09,07:30am ,39.0
1581,2.0,2016-03-10,07:30am ,30.0
1582,2.0,2016-03-11,07:30am ,27.0
1583,2.0,2016-03-12,07:30am ,
1584,2.0,2016-03-13,07:30am ,
1585,2.0,2016-03-14,07:30am ,20.0
1586,2.0,2016-03-15,07:30am ,14.0
1587,2.0,2016-03-16,07:30am ,11.0
1588,2.0,2016-03-17,07:30am ,14.0
1589,2.0,2016-03-18,07:30am ,6.0
1590,2.0,2016-03-19,07:30am ,
1591,2.0,2016-03-20,07:30am ,
1592,2.0,2016-03-21,07:30am ,49.0
1593,2.0,2016-03-22,07:30am ,48.0
1594,2.0,2016-03-23,07:30am ,41.0
1595,2.0,2016-03-24,07:30am ,42.0
1596,2.0,2016-03-25,07:30am ,38.0
1597,2.0,2016-03-26,07:30am ,
1598,2.0,2016-03-27,07:30am ,
1599,2.0,2016-03-28,07:30am ,48.0
1600,2.0,2016-03-29,07:30am ,48.0
1601,2.0,2016-03-30,07:30am ,35.0
1602,2.0,2016-03-31,07:30am ,35.0
1603,2.0,2016-04-14,07:30am ,37.0
1604,2.0,2016-04-01,07:30am ,27.0
1605,2.0,2016-04-02,07:30am ,
1606,2.0,2016-04-03,07:30am ,
1607,2.0,2016-04-04,07:30am ,53.0
1608,2.0,2016-04-05,07:30am ,42.0
1609,2.0,2016-04-06,07:30am ,38.0
1610,2.0,2016-04-07,07:30am ,35.0
1611,2.0,2016-04-08,07:30am ,32.0
1612,2.0,2016-04-09,07:30am ,
1613,2.0,2016-04-13,07:30am ,55.0
1614,2.0,2016-04-15,07:30am ,43.0
1615,2.0,2016-04-17,07:30am ,
1616,2.0,2016-04-10,07:30am ,
1617,2.0,2016-04-11,07:30am ,52.0
1618,2.0,2016-04-12,07:30am ,54.0
1619,2.0,2016-04-16,07:30am ,
1620,2.0,2016-05-24,07:30am ,
1621,2.0,2016-05-02,07:30am ,42.0
1622,2.0,2016-05-03,07:30am ,34.0
1623,2.0,2016-05-04,07:30am ,32.0
1624,2.0,2016-05-05,07:30am ,11.0
1625,2.0,2016-05-06,07:30am ,22.0
1626,2.0,2016-05-08,07:30am ,5.0
1627,2.0,2016-05-09,07:30am ,
1628,2.0,2016-05-10,07:30am ,
1629,2.0,2016-05-11,07:30am ,
1630,2.0,2016-05-12,07:30am ,
1631,2.0,2016-05-13,07:30am ,
1632,2.0,2016-05-01,07:30am ,
2230,2.0,2015-08-04,08:30am ,19.0
2231,2.0,2015-08-05,08:30am ,7.0
2232,2.0,2015-08-06,08:30am ,15.0
2233,2.0,2015-08-07,08:30am ,9.0
2234,2.0,2015-08-08,08:30am ,16.0
2235,2.0,2015-08-09,08:30am ,
2236,2.0,2015-08-10,08:30am ,13.0
2237,2.0,2015-08-11,08:30am ,15.0
2238,2.0,2015-08-12,08:30am ,12.0
2239,2.0,2015-08-13,08:30am ,14.0
2240,2.0,2015-08-14,08:30am ,16.0
2241,2.0,2015-08-15,08:30am ,33.0
2242,2.0,2015-08-16,08:30am ,
2243,2.0,2015-08-17,08:30am ,
2244,2.0,2015-08-18,08:30am ,
2245,2.0,2015-08-19,08:30am ,13.0
2246,2.0,2015-08-20,08:30am ,17.0
2247,2.0,2015-08-21,08:30am ,27.0
2248,2.0,2015-08-22,08:30am ,35.0
2249,2.0,2015-08-23,08:30am ,
2250,2.0,2015-08-24,08:30am ,76.0
2251,2.0,2015-08-25,08:30am ,29.0
2252,2.0,2015-08-26,08:30am ,51.0
2253,2.0,2015-08-27,08:30am ,50.0
2254,2.0,2015-08-28,08:30am ,30.0
2255,2.0,2015-08-29,08:30am ,33.0
2256,2.0,2015-08-30,08:30am ,14.0
2257,2.0,2015-08-31,08:30am ,54.0
2258,2.0,2015-09-01,08:30am ,49.0
2259,2.0,2015-09-02,08:30am ,57.0
2260,2.0,2015-09-03,08:30am ,39.0
2261,2.0,2015-09-04,08:30am ,32.0
2262,2.0,2015-09-05,08:30am ,23.0
2263,2.0,2015-09-06,08:30am ,18.0
2264,2.0,2015-09-07,08:30am ,18.0
2265,2.0,2015-09-08,08:30am ,48.0
2266,2.0,2015-09-09,08:30am ,56.0
2267,2.0,2015-09-10,08:30am ,59.0
2268,2.0,2015-09-11,08:30am ,25.0
2269,2.0,2015-09-12,08:30am ,14.0
2270,2.0,2015-09-13,08:30am ,18.0
2271,2.0,2015-09-14,08:30am ,56.0
2272,2.0,2015-09-15,08:30am ,54.0
2273,2.0,2015-09-16,08:30am ,49.0
2274,2.0,2015-09-17,08:30am ,40.0
2275,2.0,2015-09-18,08:30am ,35.0
2276,2.0,2015-09-19,08:30am ,25.0
2277,2.0,2015-09-20,08:30am ,6.0
2278,2.0,2015-09-21,08:30am ,75.0
2279,2.0,2015-09-22,08:30am ,63.0
2280,2.0,2015-09-23,08:30am ,39.0
2281,2.0,2015-09-24,08:30am ,47.0
2282,2.0,2015-09-25,08:30am ,20.0
2283,2.0,2015-09-26,08:30am ,41.0
2284,2.0,2015-09-27,08:30am ,20.0
2285,2.0,2015-09-28,08:30am ,51.0
2286,2.0,2015-09-29,08:30am ,42.0
2287,2.0,2015-09-30,08:30am ,47.0
2288,1.0,2015-08-04,08:30am ,24.0
2289,1.0,2015-08-05,08:30am ,17.0
2290,1.0,2015-08-06,08:30am ,22.0
2291,1.0,2015-08-07,08:30am ,21.0
2292,1.0,2015-08-08,08:30am ,17.0
2293,1.0,2015-08-09,08:30am ,
2294,1.0,2015-08-10,08:30am ,15.0
2295,1.0,2015-08-11,08:30am ,19.0
2296,1.0,2015-08-12,08:30am ,15.0
2297,1.0,2015-08-13,08:30am ,20.0
2298,1.0,2015-08-14,08:30am ,19.0
2299,1.0,2015-08-15,08:30am ,19.0
2300,1.0,2015-08-16,08:30am ,
2301,1.0,2015-08-17,08:30am ,
2302,1.0,2015-08-18,08:30am ,
2303,1.0,2015-08-19,08:30am ,41.0
2304,1.0,2015-08-20,08:30am ,52.0
2305,1.0,2015-08-21,08:30am ,36.0
2306,1.0,2015-08-22,08:30am ,50.0
2307,1.0,2015-08-23,08:30am ,
2308,1.0,2015-08-24,08:30am ,67.0
2309,1.0,2015-08-25,08:30am ,74.0
2310,1.0,2015-08-26,08:30am ,68.0
2311,1.0,2015-08-27,08:30am ,
2312,1.0,2015-08-28,08:30am ,58.0
2313,1.0,2015-08-29,08:30am ,47.0
2314,1.0,2015-08-30,08:30am ,35.0
2315,1.0,2015-08-31,08:30am ,64.0
2316,1.0,2015-09-01,08:30am ,76.0
2317,1.0,2015-09-02,08:30am ,78.0
2318,1.0,2015-09-03,08:30am ,91.0
2319,1.0,2015-09-04,08:30am ,26.0
2320,1.0,2015-09-05,08:30am ,33.0
2321,1.0,2015-09-06,08:30am ,29.0
2322,1.0,2015-09-07,08:30am ,21.0
2323,1.0,2015-09-08,08:30am ,
2324,1.0,2015-09-09,08:30am ,59.0
2325,1.0,2015-09-10,08:30am ,90.0
2326,1.0,2015-09-11,08:30am ,38.0
2327,1.0,2015-09-12,08:30am ,35.0
2328,1.0,2015-09-13,08:30am ,42.0
2329,1.0,2015-09-14,08:30am ,90.0
2330,1.0,2015-09-15,08:30am ,79.0
2331,1.0,2015-09-16,08:30am ,114.0
2332,1.0,2015-09-17,08:30am ,59.0
2333,1.0,2015-09-18,08:30am ,41.0
2334,1.0,2015-09-19,08:30am ,40.0
2335,1.0,2015-09-20,08:30am ,37.0
2336,1.0,2015-09-21,08:30am ,88.0
2337,1.0,2015-09-22,08:30am ,75.0
2338,1.0,2015-09-23,08:30am ,59.0
2339,1.0,2015-09-24,08:30am ,45.0
2340,1.0,2015-09-25,08:30am ,37.0
2341,1.0,2015-09-26,08:30am ,46.0
2342,1.0,2015-09-27,08:30am ,43.0
2343,1.0,2015-09-28,08:30am ,57.0
2344,1.0,2015-09-29,08:30am ,89.0
2345,1.0,2015-09-30,08:30am ,61.0
2346,1.0,2015-10-01,08:30am ,
2347,1.0,2015-10-02,08:30am ,46.0
2348,1.0,2015-10-03,08:30am ,37.0
2349,1.0,2015-10-04,08:30am ,35.0
2350,1.0,2015-10-05,08:30am ,60.0
2351,1.0,2015-10-06,08:30am ,61.0
2352,1.0,2015-10-07,08:30am ,53.0
2353,1.0,2015-10-08,08:30am ,43.0
2354,1.0,2015-10-09,08:30am ,49.0
2355,1.0,2015-10-10,08:30am ,57.0
2356,1.0,2015-10-11,08:30am ,41.0
2357,1.0,2015-10-12,08:30am ,56.0
2358,1.0,2015-10-13,08:30am ,79.0
2359,1.0,2015-10-14,08:30am ,60.0
2360,1.0,2015-10-15,08:30am ,52.0
2361,1.0,2015-10-16,08:30am ,
2362,1.0,2015-10-17,08:30am ,41.0
2363,1.0,2015-10-18,08:30am ,28.0
2364,1.0,2015-10-19,08:30am ,58.0
2365,1.0,2015-10-20,08:30am ,45.0
2366,1.0,2015-10-21,08:30am ,41.0
2367,1.0,2015-10-22,08:30am ,56.0
2368,1.0,2015-10-23,08:30am ,19.0
2369,1.0,2015-10-24,08:30am ,37.0
2370,1.0,2015-10-25,08:30am ,25.0
2371,1.0,2015-10-26,08:30am ,65.0
2372,1.0,2015-10-27,08:30am ,52.0
2373,1.0,2015-10-28,08:30am ,49.0
2374,1.0,2015-10-29,08:30am ,43.0
2375,1.0,2015-10-30,08:30am ,35.0
2376,1.0,2015-10-31,08:30am ,36.0
2377,1.0,2015-11-01,08:30am ,15.0
2378,1.0,2015-11-02,08:30am ,46.0
2379,1.0,2015-11-03,08:30am ,59.0
2380,1.0,2015-11-04,08:30am ,53.0
2381,1.0,2015-11-05,08:30am ,30.0
2382,1.0,2015-11-06,08:30am ,36.0
2383,1.0,2015-11-07,08:30am ,34.0
2384,1.0,2015-11-08,08:30am ,21.0
2385,1.0,2015-11-09,08:30am ,78.0
2386,1.0,2015-11-10,08:30am ,42.0
2387,1.0,2015-11-11,08:30am ,41.0
2388,1.0,2015-11-12,08:30am ,35.0
2389,1.0,2015-11-13,08:30am ,27.0
2390,1.0,2015-11-14,08:30am ,31.0
2391,1.0,2015-11-15,08:30am ,25.0
2392,1.0,2015-11-16,08:30am ,39.0
2393,1.0,2015-11-17,08:30am ,41.0
2394,1.0,2015-11-18,08:30am ,51.0
2395,1.0,2015-11-19,08:30am ,33.0
2396,1.0,2015-11-20,08:30am ,31.0
2397,1.0,2015-11-21,08:30am ,36.0
2398,1.0,2015-11-22,08:30am ,21.0
2399,1.0,2015-11-23,08:30am ,42.0
2400,1.0,2015-11-24,08:30am ,42.0
2401,1.0,2015-11-25,08:30am ,18.0
2402,1.0,2015-11-28,08:30am ,12.0
2403,1.0,2015-11-29,08:30am ,12.0
2404,1.0,2015-11-30,08:30am ,48.0
2405,1.0,2015-12-01,08:30am ,52.0
2406,1.0,2015-12-02,08:30am ,32.0
2407,1.0,2015-12-03,08:30am ,27.0
2408,1.0,2015-12-04,08:30am ,25.0
2409,1.0,2015-12-05,08:30am ,30.0
2410,1.0,2015-12-06,08:30am ,29.0
2411,1.0,2015-12-07,08:30am ,34.0
2412,1.0,2015-12-08,08:30am ,34.0
2413,1.0,2015-12-09,08:30am ,38.0
2414,1.0,2015-12-10,08:30am ,20.0
2415,1.0,2015-12-11,08:30am ,26.0
2416,1.0,2015-12-12,08:30am ,45.0
2417,1.0,2015-12-13,08:30am ,19.0
